signal,overnight_return
-0.08532752003775924,-0.0007169161575744281
0.5834571250229895,0.007361851118891853
-0.17265955898131732,-0.003434823170214614
-0.19228765035790815,-0.0006519659515352109
-0.23228870912581084,0.006063755004737353
-0.4592896062794112,-0.007800007323950495
1.0141829753386635,-0.0038551252458937186
-0.4688731558699173,-0.0017505604864715457
-0.023627930783812964,-0.00166172252926478
-0.021199703218238535,-0.0003946208248808206
-0.16736400393534487,-0.006177529852913014
-0.672982658624326,-0.003226552778524574
-0.10808016845396691,0.00029512417192557394
-0.837703491339526,5.05391899832015e-05
0.46180367320806087,0.013086006344730325
0.11308274468418829,-0.003097243515340333
0.3746695487337352,0.0079509906152241
0.6305195983046832,0.005696016463325003
-1.00004880051705,0.006552524594996299
-0.035605534174499714,0.0009703583002250631
-0.042977122628720256,0.0035069956940192003
0.39143837452453584,0.0036715256825038192
-0.06256610600521495,-0.002433795331702707
-0.35992691143496414,0.003065268984940728
0.05384724409077278,0.007754892175543703
0.15157614304355072,0.006302092702524347
0.2528215147394648,0.006126466931948633
-1.1208869443757161,5.958836358565994e-06
0.16496414969437825,0.0017081909840844863
-0.10325706259191576,-1.189194974444733e-05
0.6313910628092758,-0.0031970066545101475
0.03333188671116023,-0.0018942317969667245
-0.0029033608435282926,-0.008876514123890478
1.1638152005310003,0.0013876646735116417
0.6126265422553475,0.007169138340670344
0.3887316205264441,0.010894959907017067
0.9814544267224896,-0.0031456705184295885
-0.03082121725093598,-0.0005096220110379073
-0.7524883085296414,-0.0024152902422274213
-0.0544312121410191,0.01841282069239209
-0.1273618805620962,0.002070642759633281
-0.16011696876671222,0.006922596432112304
0.28343667508003195,0.00031239527658341804
-0.40517029225852924,-0.0007459202150073557
0.019459410097190447,0.0022562174173146763
-0.8431856752190664,0.007862894002470379
-0.2676983183098843,0.0025521804374517678
-0.4792151828094317,0.0033673480996098386
-0.41536337515196,-0.0020124270210964573
0.07517327592779888,-0.004907710001024853
-0.009645513517458548,0.016627757941957463
-0.9436671746640556,-0.0005440110615583753
0.2914211481384384,0.006070996141268022
-0.3688083793359706,0.0070357028092074645
0.23145447198981792,0.0008328582128762013
0.013070803461116689,-0.0010722303508202055
-0.35097644027721453,-0.0030304727761594524
0.05467690849439189,0.00029769427359784716
0.6745306820637922,0.0048773666694633625
0.01506237634705702,-0.010914332784184634
-0.31831248153341424,0.004767378955910321
1.152148845111462,0.0018244917088848132
-0.7720344495101935,0.0006707882880364908
-0.7750166182722168,-0.00044290207379093084
-0.0073387802511810304,0.004431132350631576
-0.3017581662728625,0.016815228210662923
-0.24111920059184827,0.0005780919661733615
0.09559447180478539,0.004146525222861862
0.2337731653635926,0.007175515740193666
-0.7673516447550901,0.00014183391248859508
-0.8727536798821623,0.001161853924271278
-0.34448967885633447,-0.007617929831681474
-0.15805285461885185,0.0010398977802607086
0.4003720953625969,0.0036766935114903965
0.2522651073394474,-0.002708882832592018
-0.6466508548058008,0.002671877932717336
0.36762016183440505,0.0028397699621547498
-0.12640217718219263,0.0023351934483024452
0.270343906239414,4.913495187492519e-05
-0.05426875554170355,0.007077480941042956
-0.3757304997288049,0.006994527203656542
-0.42490886239850584,0.0005735620366862478
-0.32107579455149027,-0.0004930512285643836
0.39329679308506565,-0.0021038285352701076
-0.24314554806625996,-0.0029635740920663156
0.7790865345502893,0.0015007612164293113
-0.99206233680111,0.0018943724074859975
-0.33556081066819304,-0.004544712349643498
0.15142731965972728,0.0011800441423919137
1.086343239934657,-0.011080602975809184
-0.03376715867262734,-0.0002744056373894145
0.43492331513086707,0.005543079366818246
-0.48995698654086883,-0.0022008628693134876
0.681862647672112,0.011833577024638163
-0.20163636513723426,0.007848005613429129
0.23361764286576628,0.0011874134177716597
-0.1281249243992419,-0.0012830176575305116
-0.7871460740877408,0.003934109047913402
-0.9460008575252499,0.005428087258251148
-0.4044271217361082,0.003822933310456656
-0.40399242045280614,0.003532604332257495
-1.182968070796984,-0.0007994505789308726
0.36363783655510656,0.0008414170105579467
-0.2648492419982642,0.0016730927011331304
1.0673972417393807,0.006181746543067349
-0.018391902153888407,-0.001164310701603044
-0.7089713425337482,0.0034677346438390312
0.10907027270285119,0.0023307553766288803
0.12122460982988754,0.005360811674421798
-0.086481227193043,-0.006322693898574071
0.11920842698348198,0.0011682181237676116
0.1929257752255125,-5.274094701567715e-06
-0.4382252048023677,-0.0012160883197360561
-0.8930932466631787,0.0014099269498225621
0.3398649478881798,-0.004666924761748188
0.8394322253044251,0.008902943064670982
0.705323918815093,0.0011309788726862604
0.4074627614425507,0.0006051216242298285
0.31297231522077823,0.002825358503132312
-0.27667971400495084,-0.001699601866963312
0.2746956554120987,0.003861746361746324
-0.24173196360537447,0.0014103933545582196
0.2951748291000433,0.0032461994138231892
-0.6659152075885058,-0.00029482351967544015
0.16798243882298897,0.0009096923585841126
-0.5134131441989644,-0.0016417384819357355
-0.17757125160488094,0.0018538039329723034
-0.3960543266565308,-0.0010181447947348503
0.4327565650698444,-0.001851775006743196
-0.4447103528998359,0.0021046709107389173
-0.3037451150516219,-0.000645722349804347
-0.09607838091909839,0.003717123269817234
-0.056367272791202405,0.004868215282143508
-0.0837919306318915,-0.001877667140824998
-0.6464203954228117,0.002667151918477658
0.83745926938445,-0.0040845623166851815
-1.5188436384255029,6.254267234399978e-05
-2.309385704858743,-0.00018378588419388884
-0.3261334650579592,0.001435436888099172
0.9013478689492439,-0.007777824302822134
-0.08497409999037514,0.011846090526293571
0.4904629029917966,0.004284338478357025
