Price,Close,High,Low,Open,Volume,Return,SMA20,SMA50,Signal,Strategy_Return,Market_Cumulative,Strategy_Cumulative
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2022-11-15,147.53598022460938,151.02673737922098,146.08068410249945,149.67960607049233,89868300,0.011869500483438822,143.45141143798827,144.76012969970702,0,0.0,0.8291345730525298,0.9208511888356563
2022-11-16,146.30686950683594,147.36884742264508,144.831902680013,146.64120672406102,64218300,-0.008330921825999593,143.70551147460938,144.62420227050782,0,-0.0,0.8222271177411956,0.9208511888356563
2022-11-17,148.20465087890625,148.95196191687904,143.71091192910288,143.98623783804743,80389400,0.01297123900242858,144.07757110595702,144.55568084716796,0,0.0,0.8328924221996946,0.9208511888356563
2022-11-18,148.76510620117188,150.15157823399846,147.4671435564981,149.7680875657841,74829600,0.0037816311360130417,144.28720779418944,144.4412350463867,0,0.0,0.8360421141164343,0.9208511888356563
2022-11-21,145.5398406982422,147.86045501907074,145.25468713947097,147.65396813268248,58724100,-0.021680255439526452,144.22857742309571,144.14330444335937,1,-0.0,0.8179165075241882,0.9208511888356563
2022-11-22,147.67367553710938,147.9096756373434,144.47791399161687,145.65789948864827,51804100,0.014661516933300867,144.1347854614258,144.0763366699219,1,0.014661516933300867,0.8299084042492804,0.9343522641338206
2022-11-23,148.54879760742188,149.29610855403772,146.8476588015229,146.95582360996656,58301400,0.005926053286948729,144.23151092529298,143.99801055908202,1,0.005926053286948729,0.8348264856761481,0.9398892854398587
2022-11-25,145.63819885253906,146.3953525551104,144.66471552066162,145.8348580598712,35195900,-0.01959355310687072,144.4060386657715,143.91919525146486,1,-0.01959355310687072,0.8184692685940302,0.921473514811014
2022-11-28,141.81314086914062,144.19275214587688,140.98716307142482,142.7177853624681,69246000,-0.026264112118492777,143.8523323059082,143.7966665649414,1,-0.026264112118492777,0.7969728999581358,0.8972718311037959
2022-11-29,138.8140411376953,142.393293327039,138.00773375100172,141.88196729880755,83763800,-0.021148249824131327,143.26647338867187,143.53994110107422,0,-0.021148249824131327,0.7801183179667587,0.8782961022594571
2022-11-30,145.55953979492188,146.23802684928043,138.2043770255708,139.04018245155586,111380900,0.048593777703909824,143.1499267578125,143.37061248779298,0,0.0,0.8180272140927833,0.8782961022594571
2022-12-01,145.83486938476562,146.64119170281938,144.16324348642758,145.73654727553216,71250400,0.0018915255587621527,143.32299728393554,143.2692251586914,1,0.0,0.8195745334760028,0.8782961022594571
2022-12-02,145.3432159423828,145.53004745802465,143.2192602974079,143.5240993516398,65447400,-0.0033713023809528453,143.7733528137207,143.17724517822265,1,-0.0033713023809528453,0.8168114998999269,0.8753351005187282
2022-12-05,144.1829071044922,148.4013049961633,143.33725898348703,145.3038811249747,68826400,-0.007983233550787783,144.17896881103516,143.10741271972657,1,-0.007983233550787783,0.8102907029292564,0.868347095976085
2022-12-06,140.5249786376953,144.84171332835018,139.55149534602168,144.61555599946504,64727200,-0.025370056272661423,144.37513885498046,142.95774627685546,1,-0.025370056272661423,0.7897335821987268,0.8463170812869696
2022-12-07,138.58786010742188,140.97729872796708,137.6635453309665,139.81699890501977,69721100,-0.01378486977228266,144.44593658447266,142.7499008178711,1,-0.01378486977228266,0.778847207613319,0.8346507105353703
2022-12-08,140.26931762695312,141.12480845757423,138.7451974772698,139.9841640195035,62128300,0.012132790839168184,144.82844467163085,142.61338134765626,1,0.012132790839168184,0.7882967978789617,0.8447773530300591
2022-12-09,139.7875213623047,143.14061609699272,138.5485396692002,139.9645101732408,76097000,-0.003434794385538953,144.5968765258789,142.61172912597655,1,-0.003434794385538953,0.7855891604634687,0.8418757165208409
2022-12-12,142.0786590576172,142.08848676939797,138.70589340342949,140.318523379747,70462700,0.016390144649423233,144.34072570800782,142.73993133544923,1,0.016390144649423233,0.798465080438484,0.8556741812914543
2022-12-13,143.0422821044922,147.46718252429508,141.8328135242381,147.00502505789572,93886200,0.006782320816275611,144.20257263183595,142.80396331787108,1,0.006782320816275611,0.8038805267746111,0.861477638103177
2022-12-14,140.81997680664062,144.21239680146076,138.80418622868987,142.9242617747897,82291200,-0.015536002817881256,143.8667724609375,142.7518865966797,1,-0.015536002817881256,0.7913914366454009,0.8480937190900644
2022-12-15,134.22195434570312,139.43350575702271,133.7597969655739,138.75501875197617,98931900,-0.046854307254979966,143.26252670288085,142.56195922851563,1,-0.046854307254979966,0.7543113391138573,0.8083568753947998
2022-12-16,132.26516723632812,135.35276341025192,131.49818579850947,134.40879318099954,160156900,-0.014578741003391182,142.46555252075194,142.35194061279296,1,-0.014578741003391182,0.7433144294649952,0.7965720498701084
2022-12-19,130.16090393066406,132.94367653807714,129.12843913282236,132.8551821275431,79592600,-0.01590942913869542,141.53534240722655,142.2046810913086,0,-0.01590942913869542,0.731488721221652,0.7838990432888346
2022-12-20,130.0920867919922,131.02622951755586,127.72230297983688,129.19726991624464,77432800,-0.000528708211096407,140.76295471191406,142.0495654296875,0,-0.0,0.7311019771284177,0.7838990432888346
2022-12-21,133.18948364257812,134.52678732015247,130.5345467103143,130.76070405901197,85928000,0.023809264091047,140.0387451171875,141.98467071533204,0,0.0,0.7485089771793548,0.7838990432888346
2022-12-22,130.0232391357422,132.31435609146064,128.12545567267372,132.10786913644063,77852100,-0.023772481281876146,139.11246719360352,141.86901641845702,0,-0.0,0.7307150615300424,0.7838990432888346
2022-12-23,129.65939331054688,130.21004508793624,127.47644161865645,128.73507853958517,63814900,-0.0027983138061609125,138.31352691650392,141.6547882080078,0,-0.0,0.7286702914849932,0.7838990432888346
2022-12-27,127.85994720458984,129.2169213883547,126.57181200307966,129.1874232542848,69007800,-0.01387825486462968,137.61586723327636,141.49508255004883,0,-0.0,0.7185576194674804,0.7838990432888346
2022-12-28,123.9365234375,128.8432433891337,123.76936236246999,127.505939784758,85438400,-0.030685322908916457,136.8719913482666,141.1777848815918,0,-0.0,0.6965084468854584,0.7838990432888346
2022-12-29,127.44692993164062,128.3024056373649,125.59830808842075,125.85396352811901,75703700,0.028324229184231386,135.96636085510255,140.904386138916,0,0.0,0.7162365117637952,0.7838990432888346
2022-12-30,127.76158142089844,127.78125184057714,125.30331160781724,126.26695961626481,77034200,0.00246888245504695,135.06269645690918,140.6351203918457,0,0.0,0.7180048155213529,0.7838990432888346
2023-01-03,122.98271179199219,128.71540946850325,122.09773035328112,128.10576142344397,112117500,-0.03740459045479971,133.94467124938964,140.27950546264648,0,-0.0,0.6911481394522027,0.7838990432888346
2023-01-04,124.25119018554688,126.51280869797894,122.99255318811515,124.77234386397704,89113600,0.010314282187077861,132.94808540344238,139.87308181762694,0,0.0,0.6982768363955865,0.7838990432888346
2023-01-05,122.93354034423828,125.63764564758301,122.67788488068354,125.00832719533365,80962700,-0.010604726114421315,132.06851348876953,139.3975036621094,0,-0.0,0.6908718017935667,0.7838990432888346
2023-01-06,127.45677185058594,128.11558844506558,122.80571484542136,123.90702590791659,87754700,0.03679412057670928,131.51195907592773,138.95564880371094,0,0.0,0.7162918221718075,0.7838990432888346
2023-01-09,127.97791290283203,131.18351617146814,127.72225745979352,128.29257960577254,70790800,0.004088767075138389,130.89738883972169,138.58292129516602,0,0.0,0.7192205725904945,0.7838990432888346
2023-01-10,128.5482635498047,129.06941726347972,125.98182082594903,128.08610610497774,63896200,0.004456633445848679,130.33542594909667,138.31093368530273,0,0.0,0.7224258750492438,0.7838990432888346
2023-01-11,131.26220703125,131.28186245070447,128.28277553296553,129.0595847172529,69458900,0.02111225314524634,129.79460334777832,137.8784324645996,0,0.0,0.7376779130019596,0.7838990432888346
2023-01-12,131.1835479736328,132.019353473187,129.2464237509339,131.6457054280313,71379600,-0.000599251371710241,129.20166664123536,137.49147903442383,0,-0.0,0.7372358585007128,0.7838990432888346
2023-01-13,132.51100158691406,132.6683349676498,129.46274610687883,129.8265664212103,57809700,0.010119055581177427,128.786217880249,137.18388961791993,0,0.0,0.7446959891293186,0.7838990432888346
2023-01-17,133.6713409423828,134.99880219906714,131.8915498844567,132.57986479579003,63646600,0.00875655109064799,128.758687210083,137.00984725952148,0,0.0,0.7512169576051301,0.7838990432888346
2023-01-18,132.95347595214844,136.29672707490226,132.776472184589,134.5366071318126,69672800,-0.0053703732241587865,128.79310264587403,136.94219467163086,0,-0.0,0.7471826421704735,0.7838990432888346
2023-01-19,133.01248168945312,133.97612225756075,131.53751520588366,131.8423392118264,58280400,0.00044380740617810943,128.93568153381347,136.88103256225585,0,0.0,0.7475142473608365,0.7838990432888346
2023-01-20,135.56906127929688,135.7165669083965,131.97998269986445,133.0222897939842,80223600,0.019220599130032268,129.20953025817872,136.860382232666,0,0.0,0.7618819190533469,0.7838990432888346
2023-01-23,138.7550048828125,140.92812862349226,135.5985702195713,135.81489982286553,81760300,0.023500521235829686,129.48780632019043,136.8920442199707,0,0.0,0.7797865412712548,0.7838990432888346
2023-01-24,140.1513214111328,140.77081216801105,137.95854199183503,137.9683697007518,66435100,0.010063179555213742,129.99421043395995,137.04268753051758,0,0.0,0.7876336732508066,0.7838990432888346
2023-01-25,139.49252319335938,140.05300275817604,136.49342112366645,138.53871015801215,65799300,-0.0047006208085677015,130.4858669281006,136.9441603088379,0,-0.0,0.7839313060167952,0.7838990432888346
2023-01-26,141.55746459960938,141.8426182007582,139.53183124401355,140.78064047196506,54105100,0.014803240768594073,131.17074279785157,136.8312760925293,0,0.0,0.7955360298858002,0.7838990432888346
2023-01-27,143.49459838867188,144.77290596887224,140.69217042868402,140.7708371263728,70555800,0.01368443405327735,132.14864654541014,136.78506118774413,0,0.0,0.8064224902237785,0.7838990432888346
2023-01-30,140.61346435546875,143.12091025214485,140.46597371619012,142.54076039880331,64015300,-0.02007834486841964,132.80697326660157,136.64661087036131,0,-0.0,0.7902308613554158,0.7838990432888346
2023-01-31,141.88192749023438,141.931096037562,139.90547792238985,140.31846671250062,65874500,0.009020922289198152,133.51299057006835,136.5581120300293,0,0.0,0.7973594725462291,0.7838990432888346
2023-02-01,143.0029296875,144.16324461699494,138.961535368266,141.56730384751015,77663600,0.007900951284600888,134.51400146484374,136.45407760620117,0,0.0,0.8036593708951318,0.7838990432888346
2023-02-02,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000,0.037062519206473965,135.71659088134766,136.44483505249025,0,0.0,0.8334450117643954,0.7838990432888346
2023-02-03,151.92156982421875,154.75351068440185,145.36288637728777,145.55954560277002,154357300,0.024399990781118985,137.16599235534667,136.57246963500975,1,0.0,0.8537810623680163,0.7838990432888346
2023-02-06,149.19778442382812,150.54493079230497,148.26364190831887,150.02377712562708,69858300,-0.01792889188508373,138.2530429840088,136.60295181274415,1,-0.01792889188508373,0.8384737140072882,0.7698446020928885
2023-02-07,152.06906127929688,152.63938353904294,148.12598902287087,148.12598902287087,83322600,0.019244768724663297,139.45760040283204,136.67335708618165,1,0.019244768724663297,0.854609946715068,0.7846600834140967
2023-02-08,149.38461303710938,152.0002240332312,148.64712974900903,151.31190929849808,64120100,-0.01765282312920391,140.49941787719726,136.74828536987306,1,-0.01765282312920391,0.8395236684812485,0.7708086177450412
2023-02-09,148.3521270751953,151.75438976697808,147.9096401221254,151.21356571138807,56007100,-0.006911595116276037,141.35391387939453,136.87906509399414,1,-0.006911595116276037,0.8337212207941753,0.7654811006670511
2023-02-10,148.71652221679688,149.04151212756338,146.95371454850684,147.19007494553122,57450700,0.0024562852504086408,142.23056259155274,137.07711471557616,1,0.0024562852504086408,0.8357690779317647,0.7673613406040861
2023-02-13,151.51339721679688,151.91715888947925,148.62788900472555,148.65743217523777,62199000,0.01880675367006468,143.18068237304686,137.19619186401368,1,0.01880675367006468,0.8514871811054845,0.7817929163127577
2023-02-14,150.87327575683594,151.4346261088162,148.568818055862,149.80967642706798,61707600,-0.004224850552621451,144.04077911376953,137.29695999145508,1,-0.004224850552621451,0.8478897750178409,0.7784899580782382
2023-02-15,152.97093200683594,153.13834833360136,150.55814431502776,150.7846469892343,65573800,0.013903431469074912,145.0416519165039,137.44951431274413,1,0.013903431469074912,0.8596783523981308,0.789313639859742
2023-02-16,151.37550354003906,153.95570692832584,151.02097051495025,151.17852906062296,68167900,-0.010429618528607687,145.9598030090332,137.59336624145507,1,-0.010429618528607687,0.8507122351253164,0.7810813996965781
2023-02-17,150.23313903808594,150.67630162569367,148.55896091432058,150.03617955770974,59144100,-0.007546561202030788,146.69300689697266,137.78752944946288,1,-0.007546561202030788,0.8442922831776267,0.77518692111
2023-02-21,146.22496032714844,149.00213887625634,146.15603126407484,147.9188390818426,58867200,-0.0266797241713852,147.06650466918944,137.94027145385743,1,-0.0266797241713852,0.8217667979424186,0.7545051478735199
2023-02-22,146.64840698242188,147.67260518894304,144.92498541296462,146.60900607426132,51011300,0.0028958575493955863,147.3913589477539,138.0678532409668,1,0.0028958575493955863,0.8241465175280828,0.7566900873020472
2023-02-23,147.13096618652344,148.05669224456878,145.00378282832062,147.81048914517564,48394200,0.003290586062482115,147.7732810974121,138.21472213745116,1,0.003290586062482115,0.8268584425721038,0.7591800411569417
2023-02-24,144.4818572998047,144.9545631210652,143.5068874555982,144.87577631301392,55469600,-0.01800510766279051,147.91950073242188,138.2627861022949,1,-0.01800510766279051,0.8119707672917058,0.7455109227804693
2023-02-27,145.67344665527344,146.90446214048941,145.21058363066865,145.46664446890208,44998500,0.008247328610928362,148.02844314575196,138.31540939331055,1,0.008247328610928362,0.8186673570320282,0.7516593963436762
2023-02-28,145.1712188720703,146.81585399639758,144.60002580056587,144.81668575965537,50547000,-0.003447627517124796,148.25633087158204,138.40243423461914,1,-0.003447627517124796,0.8158448969245528,0.7490679547253363
2023-03-01,143.1031036376953,144.99394185647634,142.80765687884437,144.600022862706,55479000,-0.014246041677155707,148.31738967895507,138.580057220459,1,-0.014246041677155707,0.8042223365208707,0.7383967014232974
2023-03-02,143.69395446777344,144.4818072483105,141.71447229045577,142.18719297500317,52238100,0.004128847069410968,148.35194091796876,138.8086329650879,1,0.004128847069410968,0.8075428475581697,0.7414454284800317
2023-03-03,148.73623657226562,148.81502337863614,145.09243318314816,145.79164167073546,70732300,0.03509042619898839,148.37360382080078,139.18013961791993,1,0.03509042619898839,0.8358798702529306,0.7674630645686876
2023-03-06,151.49371337890625,153.926201531547,151.1293375512549,151.4543124625378,87558000,0.018539374601567626,148.35221099853516,139.6081721496582,1,0.018539374601567626,0.8513765602894595,0.7816913498155936
2023-03-07,149.29759216308594,151.69067950386318,148.83472905134718,151.36568955134143,56182000,-0.01449645115192022,148.35720138549806,139.93033432006837,1,-0.01449645115192022,0.8390346215713335,0.7703595993471133
2023-03-08,150.5482940673828,151.1391876253047,149.52409559763862,150.4892077170001,47204800,0.008377240959992704,148.28116302490236,140.34083541870118,1,0.008377240959992704,0.8460634167700128,0.7768130873366875
2023-03-09,148.30288696289062,152.19289270805663,147.9483539187185,151.22778082054958,53833600,-0.014914862492478198,148.2270767211914,140.71370529174806,1,-0.014914862492478198,0.8334444972489718,0.7652270269567034
2023-03-10,146.24465942382812,148.64760438030467,145.3681768808884,147.92869544727571,68572400,-0.013878539934138456,148.12170333862304,141.0813995361328,1,-0.013878539934138456,0.821877504511014,0.7546067931044028
2023-03-13,148.18475341796875,150.8142012619364,145.45681830298673,145.56514829028342,84457100,0.013266084394357947,148.09511489868163,141.5663641357422,1,0.013266084394357947,0.8327806008476815,0.7646174705062816
2023-03-14,150.27252197265625,151.07021762009597,147.82034869008896,148.98242012042218,73695900,0.014088956566258526,148.0330711364746,142.0228759765625,1,0.014088956566258526,0.8445136105622472,0.775390132838047
2023-03-15,150.66644287109375,150.92248866561948,147.64306182318006,148.89377768233683,77167900,0.0026213767711249503,148.0227294921875,142.4809732055664,1,0.0026213767711249503,0.8467273989238739,0.7774227225208282
2023-03-16,153.48304748535156,154.0837837636838,149.33697988783769,149.84908663995225,76161100,0.01869430618115553,148.04833526611327,143.0909799194336,1,0.01869430618115553,0.8625563801713303,0.7919561009278201
2023-03-17,152.6459197998047,154.35949876084172,151.93685367986137,153.70951897971963,98944600,-0.0054542029185781216,148.11185607910156,143.65887451171875,1,-0.0054542029185781216,0.8578518226451617,0.7876366116507538
2023-03-20,155.0094757080078,155.42311016638172,151.80883520237765,152.71487589238697,73641400,0.015483911468468614,148.35067291259764,144.30039321899415,1,0.015483911468468614,0.8711347243200638,0.7998323072148787
